user_id,task_cnt,task_group
70156027,21,16-21
38516923,21,16-21
22709143,21,16-21
80151769,21,16-21
71196247,21,16-21
57943515,21,16-21
38068549,21,16-21
27558193,21,16-21
88314999,21,16-21
12762011,21,16-21
5558958,21,16-21
34201533,21,16-21
10900179,21,16-21
53728161,21,16-21
14269055,21,16-21
80350788,21,16-21
37569323,21,16-21
29148134,21,16-21
73408719,21,16-21
88565307,21,16-21
25440450,21,16-21
9338034,21,16-21
39732043,21,16-21
50064911,21,16-21
13591854,21,16-21
14897428,21,16-21
12107982,21,16-21
27363200,21,16-21
28555995,21,16-21
209315449,21,16-21
205211705,21,16-21
17619447,21,16-21
58575303,21,16-21
215524163,21,16-21
35323592,21,16-21
41483782,21,16-21
48953408,21,16-21
80141190,21,16-21
29001159,21,16-21
12006488,21,16-21
58977197,21,16-21
200828262,21,16-21
16975533,21,16-21
33787800,21,16-21
16730711,21,16-21
18386364,21,16-21
218064471,21,16-21
53784124,21,16-21
120178119,21,16-21
71075267,21,16-21
52833722,21,16-21
9936112,21,16-21
30312893,21,16-21
72335177,21,16-21
215055114,21,16-21
84278456,21,16-21
43393419,21,16-21
210865344,21,16-21
213145691,21,16-21
23716838,21,16-21
11131174,21,16-21
81093831,21,16-21
49829436,21,16-21
25339241,21,16-21
8062987,21,16-21
26296959,21,16-21
21240885,21,16-21
47500692,21,16-21
27616575,21,16-21
8083017,21,16-21
220662690,21,16-21
32691787,21,16-21
28464765,21,16-21
216529889,21,16-21
6201805,21,16-21
30790730,21,16-21
8167842,21,16-21
13937023,21,16-21
23969698,21,16-21
41656431,21,16-21
72287213,21,16-21
39351265,21,16-21
204380194,21,16-21
23090509,21,16-21
202446574,21,16-21
22355242,21,16-21
210701592,21,16-21
42284534,21,16-21
220614106,21,16-21
16973288,21,16-21
206950450,21,16-21
58866450,21,16-21
29014052,21,16-21
46299459,21,16-21
72667334,21,16-21
220774874,21,16-21
219316687,21,16-21
2516657,21,16-21
23033741,21,16-21
208822387,21,16-21
220213133,21,16-21
42263490,21,16-21
6257133,21,16-21
20611717,21,16-21
216791888,21,16-21
22435751,21,16-21
201390093,21,16-21
67792560,21,16-21
75482478,21,16-21
33931104,21,16-21
31332493,21,16-21
36829886,21,16-21
15827092,21,16-21
53645102,21,16-21
58212824,21,16-21
72563140,21,16-21
210489508,21,16-21
56037875,21,16-21
32049251,21,16-21
24065901,21,16-21
11074843,21,16-21
8028193,21,16-21
203280780,21,16-21
22443728,21,16-21
3513023,21,16-21
46746081,21,16-21
7937154,21,16-21
204890959,21,16-21
47431547,21,16-21
39937064,21,16-21
206714676,21,16-21
12475358,21,16-21
36498670,21,16-21
35913774,21,16-21
38384328,21,16-21
87925790,21,16-21
19829901,21,16-21
63312410,21,16-21
120646640,21,16-21
45914952,21,16-21
39412888,21,16-21
13456586,21,16-21
6313411,21,16-21
18526363,21,16-21
35791616,21,16-21
72135752,21,16-21
76189582,21,16-21
77121810,21,16-21
206576743,21,16-21
46843774,21,16-21
25675761,21,16-21
63124439,21,16-21
66438074,21,16-21
26654885,21,16-21
213563739,21,16-21
84995121,21,16-21
218605508,21,16-21
4003043,21,16-21
32040060,21,16-21
25220083,21,16-21
210303694,21,16-21
221337845,21,16-21
77856888,21,16-21
52787195,21,16-21
24783600,21,16-21
208422349,21,16-21
70889814,21,16-21
5449769,21,16-21
71458070,21,16-21
203470901,21,16-21
22337614,21,16-21
59801113,21,16-21
76435059,21,16-21
47259040,21,16-21
46972595,21,16-21
37536635,21,16-21
54336666,21,16-21
85969275,21,16-21
38378243,21,16-21
220062131,21,16-21
26546448,21,16-21
41769314,21,16-21
62016571,21,16-21
56638770,21,16-21
85708585,21,16-21
5208202,21,16-21
2861503,21,16-21
87984049,21,16-21
75132186,21,16-21
14463633,21,16-21
205298339,21,16-21
9925522,21,16-21
14050437,21,16-21
120919753,21,16-21
34391882,21,16-21
50551015,21,16-21
2935417,21,16-21
219703965,21,16-21
211438783,21,16-21
86044129,21,16-21
60988243,21,16-21
213353501,21,16-21
27543524,21,16-21
37812296,21,16-21
13579540,21,16-21
67519980,21,16-21
208812724,21,16-21
81104007,21,16-21
7196041,21,16-21
45332006,21,16-21
18841126,21,16-21
22490146,21,16-21
36798701,21,16-21
220031353,21,16-21
19544937,21,16-21
75577743,21,16-21
36196641,21,16-21
45934275,21,16-21
598089,21,16-21
37279442,21,16-21
15931141,21,16-21
7563384,21,16-21
208034260,21,16-21
29083643,21,16-21
40225507,21,16-21
54286619,21,16-21
63169192,21,16-21
27777369,21,16-21
37193912,21,16-21
45243473,21,16-21
209520756,21,16-21
63324638,21,16-21
81515075,21,16-21
72824342,21,16-21
77327164,21,16-21
38958463,21,16-21
56105645,21,16-21
219338244,21,16-21
38283349,21,16-21
7082666,21,16-21
49806219,21,16-21
19077436,21,16-21
40248507,21,16-21
217281659,21,16-21
41515436,21,16-21
220801313,21,16-21
23257706,21,16-21
210478631,21,16-21
69132095,21,16-21
25433215,21,16-21
209455005,21,16-21
58725620,21,16-21
62817095,21,16-21
56404809,21,16-21
27840904,21,16-21
22627293,21,16-21
78114515,21,16-21
38251883,21,16-21
30466843,21,16-21
216108776,21,16-21
88035675,21,16-21
40209592,21,16-21
44536041,21,16-21
8964050,21,16-21
17777878,21,16-21
22995667,21,16-21
37327446,21,16-21
206866064,21,16-21
208175239,21,16-21
63886049,21,16-21
70769635,21,16-21
217484789,21,16-21
54940736,21,16-21
82117380,21,16-21
21535325,21,16-21
4272186,21,16-21
44190365,21,16-21
220479496,21,16-21
36153809,21,16-21
47246053,21,16-21
122336233,21,16-21
15776627,21,16-21
84238642,21,16-21
213182437,21,16-21
73618024,21,16-21
40572694,21,16-21
7669961,21,16-21
81470453,21,16-21
42521650,21,16-21
53138586,21,16-21
217757862,21,16-21
58311534,21,16-21
79035101,21,16-21
26113656,21,16-21
216288734,21,16-21
29194654,21,16-21
212424902,21,16-21
13577176,21,16-21
43509317,21,16-21
8533279,21,16-21
58763717,21,16-21
220336636,21,16-21
200651514,21,16-21
38392237,21,16-21
12572516,21,16-21
41745375,21,16-21
205566778,21,16-21
120841447,21,16-21
48809530,21,16-21
59038909,21,16-21
220483460,21,16-21
220962522,21,16-21
42214861,21,16-21
84525794,21,16-21
29339355,21,16-21
211386225,21,16-21
13054661,21,16-21
5067374,21,16-21
11167941,21,16-21
23709667,21,16-21
26656473,21,16-21
27356786,21,16-21
3005757,21,16-21
20353082,21,16-21
76670744,21,16-21
10699783,21,16-21
19146457,21,16-21
15695037,21,16-21
17413986,21,16-21
63190704,21,16-21
66949506,21,16-21
24119021,21,16-21
7027175,21,16-21
72437665,21,16-21
51227531,21,16-21
216624597,21,16-21
209179862,21,16-21
50065647,21,16-21
52533411,21,16-21
73947214,21,16-21
57301053,21,16-21
28125471,21,16-21
32875706,21,16-21
35027189,21,16-21
16985879,21,16-21
63677907,21,16-21
10249527,21,16-21
15596902,21,16-21
204846917,21,16-21
217393465,21,16-21
85449149,21,16-21
74174722,21,16-21
218741351,21,16-21
220226534,21,16-21
28749297,21,16-21
18633570,21,16-21
215190739,21,16-21
202384416,21,16-21
62773045,21,16-21
15655945,21,16-21
69828688,21,16-21
45688615,21,16-21
53331344,21,16-21
75907152,21,16-21
79142355,21,16-21
58454196,21,16-21
11308517,21,16-21
211641491,21,16-21
215484834,21,16-21
46775653,21,16-21
63465785,21,16-21
220962566,21,16-21
41709549,21,16-21
47480486,21,16-21
205271228,21,16-21
34840972,21,16-21
63883993,21,16-21
39479820,21,16-21
27845513,21,16-21
9355349,21,16-21
87333375,21,16-21
31765780,21,16-21
19090846,21,16-21
53343204,21,16-21
18907444,21,16-21
28717442,21,16-21
80644460,21,16-21
3827980,21,16-21
7150983,21,16-21
80809480,21,16-21
66195599,21,16-21
217441346,21,16-21
15545255,21,16-21
53324485,21,16-21
200967400,21,16-21
31880617,21,16-21
36902180,21,16-21
5503055,21,16-21
35477907,21,16-21
211375285,21,16-21
64283146,21,16-21
37457792,21,16-21
64646106,21,16-21
12338827,21,16-21
10654847,21,16-21
21307475,21,16-21
42561838,21,16-21
4586142,21,16-21
25905112,21,16-21
25690203,21,16-21
17630119,21,16-21
5977890,21,16-21
123784040,21,16-21
79620375,21,16-21
39645367,21,16-21
72081375,21,16-21
12351190,21,16-21
29061742,21,16-21
62761183,21,16-21
201729274,21,16-21
51429865,21,16-21
37330611,21,16-21
64785139,21,16-21
212430974,21,16-21
31837805,21,16-21
8068824,21,16-21
18069930,21,16-21
64856829,21,16-21
16391114,21,16-21
73680646,21,16-21
212115856,21,16-21
58862702,21,16-21
30379497,21,16-21
74588292,21,16-21
63739986,21,16-21
11173023,21,16-21
45672386,21,16-21
87394762,21,16-21
25952146,21,16-21
13968245,21,16-21
210635032,21,16-21
13260793,21,16-21
43919914,21,16-21
5687991,21,16-21
27836896,21,16-21
23555254,21,16-21
11985687,21,16-21
4980186,21,16-21
61363550,21,16-21
45746085,21,16-21
50076095,21,16-21
14618258,21,16-21
59391335,21,16-21
63534885,21,16-21
85375033,21,16-21
218309488,21,16-21
40796388,21,16-21
218390003,21,16-21
220433425,21,16-21
60437133,21,16-21
208469798,21,16-21
213448455,21,16-21
29446496,21,16-21
215920576,21,16-21
202493845,21,16-21
220011190,21,16-21
122923472,21,16-21
34354985,21,16-21
71516909,21,16-21
39149909,21,16-21
47606847,21,16-21
11708724,21,16-21
13533643,21,16-21
60557918,21,16-21
23246777,21,16-21
37324428,21,16-21
46511821,21,16-21
14464575,21,16-21
31089534,21,16-21
36084485,21,16-21
206367179,21,16-21
48045798,21,16-21
52550961,21,16-21
24156257,21,16-21
13918722,21,16-21
21576471,21,16-21
38300170,21,16-21
9085380,21,16-21
23073231,21,16-21
14087924,21,16-21
25520806,21,16-21
41240143,21,16-21
3182561,21,16-21
45067228,21,16-21
221110711,21,16-21
87785019,21,16-21
53752896,21,16-21
14077471,21,16-21
22731494,21,16-21
43884839,21,16-21
213245994,21,16-21
78798108,21,16-21
25577825,21,16-21
23317291,21,16-21
22245308,21,16-21
58251878,21,16-21
26580681,21,16-21
13351487,21,16-21
17885837,21,16-21
52359983,21,16-21
201147685,21,16-21
13308960,21,16-21
216561706,21,16-21
9796649,21,16-21
21697014,21,16-21
211929705,21,16-21
49321241,21,16-21
120161545,21,16-21
220812495,21,16-21
64795193,21,16-21
6111238,21,16-21
56652976,21,16-21
58441108,21,16-21
218233542,21,16-21
41821861,21,16-21
213270020,21,16-21
71393894,21,16-21
72848715,21,16-21
209084004,21,16-21
13345828,21,16-21
50495202,21,16-21
15541790,21,16-21
59876397,21,16-21
208753271,21,16-21
50600532,21,16-21
213376612,21,16-21
27977184,21,16-21
40025549,21,16-21
54029852,21,16-21
38207716,21,16-21
74247225,21,16-21
258957,21,16-21
56336987,21,16-21
40910301,21,16-21
28877038,21,16-21
120542175,21,16-21
23092605,21,16-21
219535131,21,16-21
19581789,21,16-21
7135380,21,16-21
53189663,21,16-21
27367481,21,16-21
220436295,21,16-21
88580329,21,16-21
40448845,21,16-21
54179726,21,16-21
84096743,21,16-21
58768546,21,16-21
37927697,21,16-21
41190481,21,16-21
45116806,21,16-21
16489758,21,16-21
18234799,21,16-21
220459802,21,16-21
207477871,21,16-21
35323191,21,16-21
27276142,21,16-21
76319530,21,16-21
20783920,20,16-21
218082322,20,16-21
25942181,20,16-21
54395018,20,16-21
41487294,20,16-21
46726576,20,16-21
73544911,20,16-21
217868819,20,16-21
16451577,20,16-21
204988315,20,16-21
13584518,20,16-21
68619110,20,16-21
62904847,20,16-21
217619292,20,16-21
54206132,20,16-21
216565970,20,16-21
57177938,20,16-21
25856349,20,16-21
82784140,20,16-21
24345059,20,16-21
48236129,20,16-21
28718086,20,16-21
25501554,20,16-21
219332056,20,16-21
6262638,20,16-21
8246039,20,16-21
221849988,20,16-21
67068738,20,16-21
210926201,20,16-21
58705977,20,16-21
24146760,20,16-21
12702302,20,16-21
220629214,20,16-21
9612837,20,16-21
29662342,20,16-21
217138751,20,16-21
39411220,20,16-21
5968817,20,16-21
47448208,20,16-21
121945627,20,16-21
5703189,20,16-21
7989837,20,16-21
221212835,20,16-21
203604039,20,16-21
222867650,20,16-21
12511930,20,16-21
221769079,20,16-21
29050792,20,16-21
38727655,20,16-21
223455510,20,16-21
85318919,20,16-21
13114999,20,16-21
221657739,20,16-21
215319669,20,16-21
46663203,20,16-21
11612016,20,16-21
85292780,20,16-21
18092465,20,16-21
7631259,20,16-21
203365222,20,16-21
22532418,20,16-21
12902110,20,16-21
18850909,20,16-21
15970750,20,16-21
74255757,20,16-21
69434937,20,16-21
216435776,20,16-21
221760780,20,16-21
46831156,20,16-21
68711740,20,16-21
69153789,20,16-21
219813191,20,16-21
81433497,20,16-21
58126926,20,16-21
20062622,20,16-21
217025942,20,16-21
220722089,20,16-21
38344705,20,16-21
22329529,20,16-21
36870197,20,16-21
218740102,20,16-21
84428420,20,16-21
31859354,20,16-21
44259879,20,16-21
201124645,20,16-21
14011850,20,16-21
222396074,20,16-21
44329879,20,16-21
19646295,20,16-21
217591631,20,16-21
88133726,20,16-21
52458614,20,16-21
61959741,20,16-21
13107662,20,16-21
218824814,20,16-21
213621836,20,16-21
12734237,20,16-21
220890124,20,16-21
200694048,20,16-21
29390345,20,16-21
7353423,20,16-21
52221357,20,16-21
16927603,20,16-21
215311984,20,16-21
221080538,20,16-21
68894143,20,16-21
24654185,20,16-21
215974371,20,16-21
220890556,20,16-21
7369244,20,16-21
76170986,20,16-21
9204372,20,16-21
85308368,20,16-21
41785465,20,16-21
26421609,20,16-21
221181822,20,16-21
80838273,20,16-21
221563314,20,16-21
30683576,20,16-21
215986469,20,16-21
74631007,20,16-21
18057794,20,16-21
24850429,20,16-21
8151531,20,16-21
4254942,20,16-21
13575372,20,16-21
66800642,20,16-21
56934153,20,16-21
207059432,20,16-21
120096910,20,16-21
80837705,20,16-21
12411527,20,16-21
74362231,20,16-21
87393406,20,16-21
31469822,20,16-21
17243922,20,16-21
11289390,20,16-21
12729676,20,16-21
61618369,20,16-21
200494173,20,16-21
201132915,20,16-21
44413247,20,16-21
27523198,20,16-21
52579013,20,16-21
19154280,20,16-21
31833506,20,16-21
60906857,20,16-21
210922562,20,16-21
16299881,20,16-21
48978728,20,16-21
69464774,20,16-21
11312291,20,16-21
84708815,20,16-21
63289071,20,16-21
75787306,20,16-21
59079251,20,16-21
214374999,20,16-21
53188227,20,16-21
8614535,20,16-21
45620699,20,16-21
80242513,20,16-21
12991657,20,16-21
58130196,20,16-21
57672306,20,16-21
33427419,20,16-21
48120088,20,16-21
221440355,20,16-21
221824485,20,16-21
79909115,20,16-21
24883483,20,16-21
2586190,20,16-21
44374246,20,16-21
215155159,20,16-21
64115899,20,16-21
22998878,20,16-21
22698482,20,16-21
38486251,20,16-21
220007709,20,16-21
121568896,20,16-21
38570725,20,16-21
11089655,20,16-21
9257195,20,16-21
217352013,20,16-21
14123658,20,16-21
17554939,20,16-21
37561994,20,16-21
217156697,20,16-21
4569846,20,16-21
11614930,20,16-21
220426859,20,16-21
32693511,20,16-21
211925802,20,16-21
212878351,20,16-21
23824926,20,16-21
77746303,20,16-21
64135802,20,16-21
20404228,20,16-21
220566740,20,16-21
84393756,20,16-21
4922166,20,16-21
215066956,20,16-21
221163778,20,16-21
31889906,20,16-21
26259229,20,16-21
58864392,20,16-21
6346507,20,16-21
72149265,20,16-21
7792702,20,16-21
42317848,20,16-21
87413788,20,16-21
216829148,20,16-21
23272240,20,16-21
3660218,20,16-21
70685261,20,16-21
12150606,20,16-21
42704816,20,16-21
222014473,20,16-21
221208336,20,16-21
39358391,20,16-21
208107542,20,16-21
219314346,20,16-21
46841110,20,16-21
23031486,20,16-21
3718169,20,16-21
84644619,20,16-21
28601125,20,16-21
6636162,20,16-21
205057578,20,16-21
80579201,20,16-21
221916902,20,16-21
44596598,20,16-21
36187254,20,16-21
53131235,20,16-21
9900629,20,16-21
219464236,20,16-21
46740657,20,16-21
68188758,20,16-21
222041149,20,16-21
72617571,20,16-21
53569193,20,16-21
32259339,20,16-21
5557229,20,16-21
213532598,20,16-21
79797656,20,16-21
209381799,20,16-21
53254811,20,16-21
35934063,20,16-21
45253632,20,16-21
66668406,20,16-21
6552006,20,16-21
221714402,20,16-21
220683659,20,16-21
220797327,20,16-21
62537072,20,16-21
219722649,20,16-21
5812694,20,16-21
51879824,20,16-21
34121971,20,16-21
221982868,20,16-21
22145527,20,16-21
30026436,20,16-21
218501475,20,16-21
43511819,20,16-21
24292341,20,16-21
213353907,20,16-21
74162758,20,16-21
31765414,20,16-21
210370451,20,16-21
23710352,20,16-21
220827027,20,16-21
210751084,20,16-21
43459205,20,16-21
8410102,20,16-21
49141245,20,16-21
222380833,20,16-21
63932601,20,16-21
7971221,20,16-21
88054358,20,16-21
217734593,20,16-21
36775923,20,16-21
221887345,20,16-21
211230900,20,16-21
220589012,20,16-21
50689813,20,16-21
9881114,20,16-21
34962367,20,16-21
57226491,20,16-21
221632231,20,16-21
22393637,20,16-21
31183351,20,16-21
74917340,20,16-21
75950065,20,16-21
45742248,20,16-21
31158562,20,16-21
222145240,20,16-21
221408991,20,16-21
38962976,20,16-21
64074200,20,16-21
49806944,20,16-21
19910963,20,16-21
4030472,20,16-21
13571791,20,16-21
13970451,20,16-21
33663737,20,16-21
214384870,20,16-21
209661792,20,16-21
12472432,20,16-21
203915280,20,16-21
9658266,20,16-21
33288799,20,16-21
22184453,20,16-21
221551968,20,16-21
13391515,20,16-21
59580465,20,16-21
4818252,20,16-21
74800736,20,16-21
221363383,20,16-21
69806454,20,16-21
220679606,20,16-21
47486752,20,16-21
38213642,20,16-21
218750105,20,16-21
209063661,20,16-21
220097141,20,16-21
120754209,20,16-21
22922793,20,16-21
34941926,20,16-21
39835262,20,16-21
42767821,20,16-21
26824180,20,16-21
76942769,20,16-21
22023288,20,16-21
206035544,20,16-21
50002904,20,16-21
14381979,20,16-21
204352417,20,16-21
47908260,20,16-21
80074031,20,16-21
26177178,20,16-21
16748109,20,16-21
221967459,20,16-21
75432936,20,16-21
17454055,20,16-21
88141930,20,16-21
221937712,20,16-21
22007625,20,16-21
67389768,20,16-21
221253519,20,16-21
41703376,20,16-21
28737845,20,16-21
43650985,20,16-21
34190645,20,16-21
215689802,20,16-21
204843266,20,16-21
210259582,20,16-21
25019441,20,16-21
21897811,20,16-21
18880880,20,16-21
40600969,20,16-21
60858630,20,16-21
10379780,20,16-21
75629298,20,16-21
5441441,20,16-21
62682452,20,16-21
31273060,20,16-21
76654217,20,16-21
81792974,20,16-21
30511165,20,16-21
9879496,20,16-21
33934353,20,16-21
15452644,20,16-21
32318005,20,16-21
47443812,20,16-21
71972614,20,16-21
83701879,20,16-21
12290359,20,16-21
204274697,20,16-21
122582263,20,16-21
45574945,20,16-21
59105040,20,16-21
221827922,20,16-21
220682771,20,16-21
6110190,20,16-21
75818607,20,16-21
63338607,20,16-21
34741669,20,16-21
15470038,20,16-21
220882015,20,16-21
5754186,20,16-21
213568230,20,16-21
5298070,20,16-21
22245743,20,16-21
38331136,20,16-21
55637785,20,16-21
17655247,20,16-21
84732297,20,16-21
10927136,20,16-21
18685810,20,16-21
207499597,20,16-21
214619830,20,16-21
5634900,20,16-21
87333109,20,16-21
121638950,20,16-21
40847903,20,16-21
21874111,20,16-21
203318387,20,16-21
19397351,20,16-21
206485133,20,16-21
200988181,20,16-21
88254894,20,16-21
18394323,20,16-21
47269152,20,16-21
7059961,20,16-21
57379592,20,16-21
24507103,20,16-21
27957338,20,16-21
80894814,20,16-21
222041800,20,16-21
19275812,20,16-21
42222981,20,16-21
80672056,20,16-21
48426900,20,16-21
30805661,20,16-21
22277519,20,16-21
220458850,20,16-21
17849125,20,16-21
43302605,20,16-21
37303985,20,16-21
32879939,20,16-21
55943267,20,16-21
33048478,20,16-21
45256591,20,16-21
79479691,20,16-21
21627299,20,16-21
7644338,20,16-21
222101662,20,16-21
17876243,20,16-21
67354027,20,16-21
88243232,20,16-21
18709415,20,16-21
48680007,20,16-21
14912152,20,16-21
205763410,20,16-21
60412774,20,16-21
71755430,20,16-21
50489630,20,16-21
222348054,20,16-21
61290120,20,16-21
209103682,20,16-21
42579269,20,16-21
8355858,20,16-21
39893734,20,16-21
11136792,20,16-21
45574293,20,16-21
14808930,20,16-21
220521990,20,16-21
7287206,20,16-21
206428959,20,16-21
13332615,20,16-21
10782803,20,16-21
216595914,20,16-21
43272567,20,16-21
76296742,20,16-21
204616793,20,16-21
220532891,20,16-21
14033075,20,16-21
211765402,20,16-21
43947208,20,16-21
16521668,20,16-21
75942468,20,16-21
213705739,20,16-21
10134458,20,16-21
86730967,20,16-21
210547649,20,16-21
66235271,20,16-21
22159744,20,16-21
43503208,20,16-21
58673335,20,16-21
222350040,20,16-21
44498169,20,16-21
211967405,20,16-21
10217197,20,16-21
24630904,20,16-21
75256528,20,16-21
19473447,20,16-21
34075462,20,16-21
28456020,20,16-21
27828235,20,16-21
221660249,20,16-21
84761356,20,16-21
219479452,20,16-21
222150112,20,16-21
21500317,20,16-21
70674978,20,16-21
3121246,20,16-21
3172029,20,16-21
72145007,20,16-21
216279583,20,16-21
221440911,20,16-21
201467988,20,16-21
20188854,20,16-21
12825371,20,16-21
12373634,20,16-21
3955240,20,16-21
49452530,20,16-21
34369406,20,16-21
28089093,20,16-21
201614660,20,16-21
88354098,20,16-21
221181619,20,16-21
13631159,20,16-21
222012969,20,16-21
3206648,20,16-21
81156362,20,16-21
43858709,20,16-21
37461838,20,16-21
221799215,20,16-21
203334897,20,16-21
61278121,20,16-21
23632020,20,16-21
9656114,20,16-21
220317668,20,16-21
222070016,20,16-21
25458840,20,16-21
213466111,20,16-21
6814258,20,16-21
200339224,20,16-21
86423269,20,16-21
12770967,20,16-21
26636993,20,16-21
10018651,20,16-21
32193351,20,16-21
220907608,20,16-21
81396419,20,16-21
5857212,20,16-21
81109134,20,16-21
221087204,20,16-21
21278284,20,16-21
221196035,20,16-21
46832185,20,16-21
40989072,20,16-21
7674360,20,16-21
73352206,20,16-21
25732661,20,16-21
221282881,20,16-21
202297773,20,16-21
221241287,20,16-21
205622896,20,16-21
22752127,20,16-21
40033040,20,16-21
5507909,20,16-21
11067922,20,16-21
62149879,20,16-21
28311691,20,16-21
19682301,20,16-21
74960219,20,16-21
220375779,20,16-21
16776552,20,16-21
213337603,20,16-21
221866902,20,16-21
8050958,20,16-21
221455087,20,16-21
11718270,20,16-21
6559491,20,16-21
87309226,20,16-21
44245643,20,16-21
47568171,20,16-21
57216238,20,16-21
43986437,20,16-21
72757168,20,16-21
5485659,20,16-21
87853714,20,16-21
70706568,20,16-21
38835809,20,16-21
47720428,20,16-21
59629898,20,16-21
24022697,20,16-21
41498383,20,16-21
221832783,20,16-21
12760593,20,16-21
13020569,20,16-21
219854502,20,16-21
8466604,20,16-21
20287773,20,16-21
58338062,20,16-21
20610579,20,16-21
31809829,20,16-21
10232346,20,16-21
60865778,20,16-21
220435900,20,16-21
202860173,20,16-21
15814026,20,16-21
12358392,20,16-21
266079,20,16-21
72251866,20,16-21
48794816,20,16-21
43103830,20,16-21
205331491,20,16-21
205328562,20,16-21
213421530,20,16-21
3011182,20,16-21
8561058,20,16-21
48300940,20,16-21
19519764,20,16-21
39166061,20,16-21
80097464,20,16-21
218565874,20,16-21
214858722,20,16-21
220567502,20,16-21
207295913,20,16-21
74752760,20,16-21
46158717,20,16-21
47316587,20,16-21
72886625,20,16-21
49509683,20,16-21
19718770,20,16-21
30967050,20,16-21
62519738,20,16-21
72635989,20,16-21
86638041,20,16-21
53515966,20,16-21
5066629,20,16-21
54276760,20,16-21
202571895,20,16-21
38799173,20,16-21
218572591,20,16-21
68267279,20,16-21
220595043,20,16-21
217546646,20,16-21
221031529,20,16-21
216363293,20,16-21
57797228,20,16-21
204916892,20,16-21
72808171,20,16-21
39713274,20,16-21
74745258,20,16-21
204805733,20,16-21
221448507,20,16-21
39831449,20,16-21
52454337,20,16-21
215093599,20,16-21
13825105,20,16-21
50429439,20,16-21
121101799,20,16-21
3857981,20,16-21
201491643,20,16-21
7351210,20,16-21
220961472,20,16-21
202693303,20,16-21
13827446,20,16-21
44566515,20,16-21
220476433,20,16-21
222447168,20,16-21
221669789,20,16-21
11223071,20,16-21
82238572,20,16-21
8398918,20,16-21
80985152,20,16-21
221170047,20,16-21
41137290,20,16-21
69403203,20,16-21
45480530,20,16-21
3016470,20,16-21
214892826,20,16-21
4136448,20,16-21
10322700,20,16-21
38508159,20,16-21
221854866,20,16-21
18784417,20,16-21
221196873,20,16-21
221076152,20,16-21
25786428,20,16-21
42730200,20,16-21
28734956,20,16-21
7989531,20,16-21
201467385,20,16-21
52210399,20,16-21
59691295,20,16-21
222276809,20,16-21
84537023,20,16-21
214704422,20,16-21
17203745,20,16-21
67164525,20,16-21
221724577,20,16-21
21655543,20,16-21
85710375,20,16-21
18146919,20,16-21
212127584,20,16-21
84931819,20,16-21
49897923,20,16-21
48863991,20,16-21
65105808,20,16-21
48181706,20,16-21
80552596,20,16-21
57586214,20,16-21
59848236,20,16-21
60398426,20,16-21
36777778,20,16-21
69046049,20,16-21
6277682,20,16-21
8866641,20,16-21
22179502,20,16-21
53698258,20,16-21
58199059,20,16-21
67379711,20,16-21
52112290,20,16-21
222027365,20,16-21
30478163,20,16-21
221908249,20,16-21
215812435,20,16-21
9489646,20,16-21
21934781,20,16-21
2807063,20,16-21
221753741,20,16-21
74320696,20,16-21
81020672,20,16-21
33996137,20,16-21
213435195,20,16-21
16311065,20,16-21
217811198,20,16-21
17687077,20,16-21
15652254,20,16-21
209879986,20,16-21
5236940,20,16-21
24171381,20,16-21
12151472,20,16-21
9079478,20,16-21
55800633,20,16-21
216875915,20,16-21
17084028,20,16-21
24405782,20,16-21
63016468,20,16-21
76596580,20,16-21
220995494,20,16-21
52472857,20,16-21
216526998,20,16-21
14421637,20,16-21
122189832,20,16-21
34700327,20,16-21
58163828,20,16-21
221362753,20,16-21
5204490,20,16-21
218500891,20,16-21
78820200,20,16-21
34097146,20,16-21
7686740,20,16-21
40921087,20,16-21
215859629,20,16-21
221758789,20,16-21
33741582,20,16-21
3097009,20,16-21
74665570,20,16-21
201078557,20,16-21
75685588,20,16-21
74801990,20,16-21
51127602,20,16-21
10983660,20,16-21
75509643,20,16-21
9083671,20,16-21
32789846,20,16-21
56888148,20,16-21
21372788,20,16-21
55990919,20,16-21
77967138,20,16-21
24279603,20,16-21
53072858,20,16-21
31988397,20,16-21
48135788,20,16-21
120045477,20,16-21
62344707,20,16-21
14613975,20,16-21
46450899,20,16-21
21283161,20,16-21
48741113,20,16-21
29689523,20,16-21
11050556,20,16-21
9458438,20,16-21
52730599,20,16-21
221653851,20,16-21
35672273,20,16-21
220677822,20,16-21
41525281,20,16-21
75183540,20,16-21
12479327,20,16-21
42013014,20,16-21
36100391,20,16-21
51471316,20,16-21
79499643,20,16-21
121034904,20,16-21
63756784,20,16-21
20795049,20,16-21
210534077,20,16-21
57928488,20,16-21
11696503,20,16-21
26705345,20,16-21
71007619,20,16-21
52648129,20,16-21
76407300,20,16-21
221725565,20,16-21
17737524,20,16-21
9023001,20,16-21
54123490,20,16-21
8604639,20,16-21
10975427,20,16-21
214264848,20,16-21
15834249,20,16-21
86808640,20,16-21
220871227,20,16-21
43484645,20,16-21
41764011,20,16-21
12230221,20,16-21
69615022,20,16-21
63316627,20,16-21
63243781,20,16-21
82023476,20,16-21
22225410,20,16-21
221922494,20,16-21
86069751,20,16-21
205020471,20,16-21
221782444,20,16-21
20868169,20,16-21
28714834,20,16-21
24098332,20,16-21
220953270,20,16-21
82346224,20,16-21
202272388,20,16-21
9167714,20,16-21
18960193,20,16-21
62462682,20,16-21
28887939,20,16-21
