user_id,次数,总增量,最大单次,最小单次,Old起始值,New最终值
57231844,7,34,8,2,133,168
39411220,5,34,10,2,600,577
209989850,9,34,14,2,376,260
12183024,4,34,14,2,2251,1444
80160341,5,34,16,2,2229,2243
120916712,3,34,24,4,547,584
48242635,9,34,8,2,492,8
59176920,3,34,18,4,643,640
60045629,8,34,10,2,161,198
35568037,6,34,14,2,691,733
13714007,12,34,10,2,1408,3235
49488425,5,34,20,2,353,353
35585032,9,34,14,2,653,118
60825698,2,34,30,4,5068,3651
61276865,6,34,12,2,497,378
12938543,6,34,12,2,1591,1619
16620082,6,34,22,2,333,124
69144170,5,34,12,2,970,988
24168705,5,34,10,4,280,314
11095281,4,34,18,4,2274,2270
55259690,5,34,10,2,2596,2630
81938721,3,34,22,6,2591,2624
81188234,8,34,8,2,1086,1094
5514291,6,34,12,2,436,436
5865688,6,34,18,2,2818,2800
6023774,7,34,12,2,191,230
10699783,3,34,24,4,1562,1548
24294348,2,34,18,16,1017,1061
6244615,8,34,12,2,739,1120
14796417,6,34,12,2,764,848
40907713,6,34,8,2,229,206
15443232,3,34,20,4,2230,2230
66327608,10,34,6,2,347,325
71906094,7,34,12,2,924,1029
25739034,7,34,10,2,456,648
29422084,7,34,6,2,190,158
22920545,8,32,16,2,864,864
215107401,3,32,18,2,128,128
19977587,6,32,6,2,165,178
37605341,9,32,8,2,692,71
8964050,2,32,28,4,845,877
203738169,9,32,8,2,402,454
74174722,8,32,12,2,332,360
18643122,1,32,32,32,4891,4923
13055333,6,32,18,2,406,387
218523523,13,32,4,2,5245,5258
74341989,8,32,10,2,1171,1163
21058197,5,32,12,2,213,197
71356238,4,32,16,2,1176,1169
82904570,9,32,10,2,59,5445
67712282,8,32,10,2,1458,1458
23563391,11,32,10,2,932,932
28231429,5,32,16,2,595,32
65785764,4,32,10,6,659,675
73079522,10,32,6,2,190,203
63124439,4,32,16,2,12673,16450
27561734,3,32,12,8,1586,1581
63840987,5,32,24,2,1591,1597
46847879,7,32,8,2,943,585
23675475,8,32,14,2,3170,276
71642682,8,32,10,2,1304,670
27214385,9,32,8,2,148,197
61807882,7,32,16,2,283,268
21216971,7,32,16,2,261,258
120005535,6,32,12,2,207,190
19437784,5,32,12,2,810,793
21297005,6,32,14,2,1288,1316
11450019,4,32,20,2,706,699
51415160,5,32,14,2,372,397
32670368,7,32,16,2,187,67
32297253,2,32,28,4,1417,1450
5467177,4,32,22,2,306,273
216143452,5,32,10,2,704,133
31090282,4,32,20,2,2274,2303
11610995,11,32,4,2,420,411
49021064,10,32,10,2,281,281
28830236,7,32,8,2,91,182
7027175,5,32,24,2,1580,966
62179818,5,32,10,2,2239,2227
61159801,4,32,12,4,123,168
61421272,7,32,8,2,514,558
41160132,7,32,10,2,67,93
35726314,9,32,8,2,1142,1557
59218144,6,30,16,2,752,749
35561677,11,30,10,2,3369,3357
208032196,9,30,8,2,301,293
9130127,15,30,2,2,154,160
207218208,2,30,22,8,496,496
77939631,4,30,14,2,274,303
21102028,5,30,12,2,1282,1282
80115190,7,30,8,2,171,198
21594855,11,30,8,2,476,636
21638844,6,30,12,2,298,174
4673585,3,30,16,4,1217,1243
74637935,2,30,26,4,352,345
120928636,3,30,22,2,385,415
30854386,15,30,2,2,175,181
32235580,6,30,10,2,435,452
209432631,13,30,6,2,2234,2262
203470901,11,30,10,2,3125,3124
18735877,14,30,4,2,295,301
11521893,6,30,12,2,509,506
62724189,5,30,10,2,79,145
30469632,5,30,10,2,46,93
13603777,12,30,6,2,544,558
41068488,8,30,6,2,109,117
7162798,13,30,4,2,134,109
211737820,4,30,16,2,6975,6975
85708585,9,30,10,2,259,398
72886625,5,30,18,2,227,237
64856829,6,30,8,2,102,149
73016675,6,30,12,2,632,640
212090192,4,30,20,2,1988,1986
85239241,14,30,4,2,6569,6606
63618335,8,30,6,2,126,100
15438680,6,30,12,2,961,193
55554306,2,30,28,2,2576,6787
54315742,1,30,30,30,2654,2684
208854756,9,30,6,2,85,115
70149309,7,30,12,2,397,336
23845085,2,30,28,2,4035,4031
201953119,4,30,14,2,1228,1189
201989156,2,30,16,14,2403,2403
56451856,6,30,14,2,106,196
209084004,5,30,12,4,793,783
23110191,5,30,12,2,1233,1368
25220083,10,30,6,2,1497,154
24993885,11,30,10,2,224,803
9452892,6,30,10,2,225,264
8675108,6,30,14,2,395,395
71233387,14,30,4,2,91,113
81766619,9,30,8,2,263,304
206659964,3,30,12,8,3205,3228
204621248,7,30,10,2,116,98
8914963,5,30,10,2,574,618
3016041,3,30,24,2,122,167
5891833,4,30,14,2,404,378
218254716,8,30,10,2,126,158
76508701,11,30,10,2,441,447
76604874,8,30,12,2,642,46
220823646,6,30,10,2,198,233
2883013,3,28,14,2,324,347
44787847,4,28,10,2,1887,1906
218572014,5,28,12,2,162,184
45648533,3,28,16,6,135,157
44817627,6,28,12,2,5815,5822
3609679,6,28,14,2,344,342
3614397,5,28,10,2,1644,1677
213378898,3,28,20,2,3565,2659
22443728,3,28,12,6,668,703
71361201,4,28,14,2,487,526
70253325,8,28,8,2,1651,188
16314041,6,28,10,2,1230,1209
22699772,6,28,12,2,822,867
64795193,9,28,6,2,1095,89
25673933,7,28,10,2,198,136
15407568,10,28,10,2,1238,1270
27236554,8,28,10,2,1212,986
41532717,7,28,10,2,310,297
62900698,6,28,12,2,12300,12320
60572687,3,28,20,2,468,450
30617128,6,28,12,2,200,157
121001046,1,28,28,28,2039,2067
124194698,10,28,10,2,3683,3683
39512726,5,28,18,2,135,161
31553938,12,28,4,2,145,194
120402648,4,28,12,2,3649,3687
73219132,3,28,14,2,2227,1941
73178107,7,28,10,2,768,791
43376749,6,28,8,2,83,138
73432002,5,28,10,2,567,605
7833779,14,28,2,2,146,88
32554079,4,28,16,2,438,480
56888148,11,28,8,2,21455,21503
200910821,10,28,4,2,338,373
55833892,2,28,26,2,5930,5600
34765190,8,28,12,2,1210,155
209085127,5,28,12,2,139,169
35833980,5,28,10,2,117,249
53645102,11,28,8,2,485,90
208837663,2,28,20,8,818,818
50072583,6,28,10,2,1661,1675
10249527,6,28,14,2,1654,1703
38137211,6,28,8,2,677,709
36009087,5,28,14,2,147,208
35887608,7,28,8,2,42,105
20979216,4,28,12,2,390,366
73978539,5,28,10,2,386,362
222452520,1,26,26,26,5010,5036
218753804,4,26,12,2,673,18
44228252,3,26,16,4,2286,2286
4394443,3,26,20,2,749,745
217956165,2,26,14,12,1481,1481
42878232,8,26,6,2,11635,11536
9400282,6,26,6,2,1460,1472
46038009,2,26,22,4,399,425
212253049,3,26,10,6,371,388
46080690,5,26,10,2,118,2
5668820,7,26,6,2,295,332
5642722,13,26,2,2,574,536
208440716,3,26,14,4,118,104
201887522,7,26,12,2,263,355
13044045,4,26,12,2,256,230
121824296,5,26,12,2,456,437
121949783,2,26,22,4,389,424
9662358,5,26,14,2,646,636
9570697,9,26,10,2,1006,14765
210633566,6,26,8,2,182,163
38241722,7,26,8,2,117,102
32159212,8,26,8,2,47,77
58763717,5,26,8,2,111,163
59126316,9,26,6,2,2356,852
58151101,6,26,8,2,14466,14420
30269823,4,26,12,2,234,205
24122427,6,26,12,2,130,31
26061172,9,26,10,2,2020,2016
20969598,3,26,12,4,50,30
23575658,2,26,16,10,542,575
23127214,4,26,12,2,1630,1957
69139439,6,26,8,2,77,69
39290153,4,26,14,2,883,883
20153891,5,26,10,2,714,699
220148822,12,26,4,2,818,758
220365014,2,26,16,10,11637,38382
55218853,6,26,8,2,2067,1911
45243473,4,26,12,2,1552,1583
33024369,8,26,10,2,1260,1250
56116279,13,26,2,2,51,45
57914955,2,26,16,10,938,938
57877737,8,26,6,2,17135,17145
57809091,5,26,16,2,78,75
57711906,10,26,4,2,91,91
25824113,8,26,6,2,167,137
26296959,5,26,8,2,337,331
27096446,6,26,12,2,239,1052
28005085,7,26,12,2,105,86
27837911,4,26,12,2,3877,4183
28753649,12,26,4,2,51,58
29248240,5,26,14,2,188,1004
61216894,8,26,10,2,482,511
80238063,3,26,20,2,52,83
79712376,2,26,22,4,658,648
18760063,3,26,12,6,459,477
76189582,8,26,6,2,56,87
84693068,4,26,18,2,133,119
41884475,12,26,4,2,100,89
85601968,7,26,8,2,72,78
87483171,6,26,10,2,793,814
19973936,7,26,6,2,580,572
19852865,3,26,20,2,857,844
7207312,4,24,12,2,1237,1252
9692970,2,24,20,4,875,869
200190855,12,24,2,2,141,605
12664344,4,24,16,2,179,210
10215928,4,24,10,2,100,136
11635777,5,24,14,2,372,351
120571315,3,24,18,2,510,504
200543839,10,24,4,2,697,142
47268713,5,24,14,2,511,504
217944405,6,24,8,2,20081,46969
218421140,6,24,6,2,1245,1220
218053811,4,24,8,4,813,832
216704417,5,24,14,2,854,850
211619172,10,24,4,2,132,70
45127810,4,24,10,2,171,170
221396965,1,24,24,24,47400,47424
35914837,4,24,8,4,656,673
52426631,6,24,8,2,326,365
55821371,5,24,12,2,475,489
34737123,6,24,8,2,251,267
35319634,3,24,16,2,1518,1515
32542208,12,24,2,2,139,116
28004092,4,24,10,2,376,402
49612820,8,24,8,2,15,19
50076095,5,24,12,2,727,757
36562476,6,24,6,2,1096,330
34553385,6,24,10,2,2180,2163
58014214,6,24,6,2,467,505
32222243,5,24,8,2,82,48
25882392,3,24,12,6,422,443
38257905,5,24,10,2,4226,4246
59976015,3,24,16,2,142,180
30190098,5,24,10,2,180,170
60717927,2,24,16,8,156,185
64739543,5,24,10,2,376,375
24143465,7,24,6,2,506,514
23903843,4,24,16,2,343,278
23294053,5,24,12,2,388,384
73537218,4,24,12,2,144,210
76321816,4,24,8,4,270,283
21635172,4,24,8,4,453,423
17408228,5,24,6,2,224,214
84386547,11,24,4,2,796,796
86252946,3,24,12,2,1070,86
203961613,7,24,8,2,2788,2798
43368388,8,24,4,2,433,455
215003922,5,24,10,2,583,595
46039930,6,24,10,2,462,250
6081875,5,24,8,2,194,210
7150468,4,24,10,4,99,75
207256907,3,24,14,2,420,444
206680848,3,24,20,2,1220,1239
10241303,11,24,4,2,683,237
205159799,12,24,2,2,150,182
201877093,4,24,10,2,270,300
201448252,2,24,22,2,4149,4149
25689358,5,24,12,2,1385,1414
24190449,5,24,8,2,4135,4162
40420894,2,24,18,6,3707,3707
73293025,4,24,12,2,2877,2926
60224134,7,24,6,2,216,313
29798681,6,24,8,2,821,810
66363979,6,24,8,2,66,46
24632559,8,24,6,2,302,326
20276079,4,24,14,2,15874,15937
71526944,4,24,8,4,226,203
23929239,6,24,6,2,1699,1698
15173769,5,24,6,2,449,466
84237559,2,24,20,4,1533,1557
6449571,1,22,22,22,3667,3689
211047661,6,22,8,2,1041,1047
6989584,9,22,4,2,226,261
210305670,9,22,4,2,93,286
217853892,1,22,22,22,9703,9725
3781116,7,22,10,2,1859,1853
45816253,3,22,10,6,2864,2891
44392793,3,22,16,2,710,710
44274821,4,22,12,2,376,360
13029462,5,22,6,2,170,188
12769452,4,22,16,2,58,68
47388168,4,22,8,4,127,95
121144107,3,22,16,2,499,509
200209343,7,22,10,2,1071,1071
11683847,1,22,22,22,619,641
123569508,5,22,8,2,150,148
11163912,4,22,12,2,173,164
47059137,7,22,10,2,5969,5987
10855709,1,22,22,22,25291,25313
203724727,10,22,4,2,446,454
10200182,4,22,8,4,241,233
203681405,7,22,10,2,3175,3195
8796544,3,22,14,2,375,392
9079478,7,22,6,2,137,128
9822342,7,22,6,2,222,243
8319188,1,22,22,22,912,934
8183534,6,22,10,2,100,100
7034318,10,22,4,2,220,224
211929705,3,22,18,2,2778,2758
216624597,1,22,22,22,845,867
19404305,7,22,6,2,799,797
17784766,4,22,14,2,516,502
15667707,5,22,10,2,476,475
80172312,5,22,12,2,1144,17
79776397,10,22,4,2,310,322
16045691,8,22,6,2,273,11499
81600916,6,22,10,2,360,356
83641058,3,22,12,2,502,493
15691199,10,22,4,2,125,150
87342909,11,22,2,2,555,565
74958719,5,22,10,2,292,287
25619005,7,22,4,2,148,121
66761693,7,22,4,2,359,376
66954885,6,22,8,2,12078,16338
23977682,5,22,12,2,318,979
23905976,4,22,12,2,1288,1275
22582467,7,22,6,2,544,324
40374033,3,22,14,2,490,510
21889185,4,22,8,2,421,433
21327228,4,22,8,4,41,35
73321564,7,22,8,2,949,787
20478911,7,22,6,2,439,472
74887983,4,22,12,2,119,119
17718449,5,22,8,2,50,23
78346759,3,22,12,4,375,372
20171814,3,22,16,2,271,304
28724757,5,22,8,2,255,224
61988559,4,22,12,2,1368,1368
26422876,4,22,12,2,405,433
65065503,3,22,16,2,5051,5073
26654885,3,22,10,2,352,331
48863991,5,22,8,2,151,149
38715493,10,22,4,2,360,356
64516532,11,22,2,2,30,35
57943515,3,22,18,2,444,438
56138952,2,22,18,4,262,260
34549536,3,22,14,4,347,220
37775357,7,22,6,2,146,153
37893030,6,22,6,2,59,83
36153809,5,22,10,2,662,662
35489375,8,22,6,2,156,182
36282525,6,22,10,2,72,31
221396689,3,22,12,4,172,146
218972480,8,20,4,2,11090,493
212429295,3,20,10,4,152,173
52645449,3,20,12,2,321,321
50898340,6,20,6,2,145,132
7569576,7,20,6,2,77,62
211641491,9,20,4,2,485,497
37182668,10,20,2,2,1874,1871
7837058,6,20,8,2,647,680
8167842,4,20,6,2,280,271
46675978,4,20,12,2,203,221
46375448,6,20,8,2,36,66
207753961,4,20,12,2,200,186
42789928,2,20,16,4,1897,2589
9622278,5,20,8,2,183,267
205928949,4,20,12,2,55,51
82830053,4,20,10,2,7071,7061
34031723,6,20,6,2,2031,1950
56859238,4,20,8,2,2478,2350
14817824,6,20,8,2,1898,1879
35546969,3,20,12,2,154,168
11985687,5,20,8,2,108,84
11761166,4,20,8,2,175,205
51681710,10,20,2,2,116,122
13526666,4,20,8,2,413,397
86227742,8,20,4,2,18786,18784
13958114,3,20,12,2,21276,21267
34586941,5,20,6,2,373,400
56525472,9,20,4,2,610,2130
84449393,3,20,14,2,1206,772
13831728,2,20,18,2,1331,1360
56862541,5,20,8,2,121,153
84321309,5,20,8,2,207,193
13933199,6,20,4,2,305,304
28866841,4,20,8,2,1197,1196
59876397,6,20,6,2,379,377
72069571,7,20,6,2,418,440
21938529,9,20,4,2,128,342
72366825,5,20,10,2,749,618
22344692,4,20,8,2,1175,1161
19642365,4,20,6,4,501,500
76475202,5,20,12,2,690,690
20872105,10,20,2,2,547,555
73873200,4,20,12,2,74,62
21202504,4,20,6,4,1861,1881
72788632,6,20,6,2,49,76
21365299,4,20,6,4,659,658
21971645,4,20,6,2,426,419
18269148,6,20,6,2,811,794
18667214,4,20,12,2,210,208
19299035,6,20,8,2,97,111
41027898,3,20,14,2,125,117
16933530,5,20,6,2,53,44
17679868,5,20,6,2,192,192
57536927,2,20,18,2,507,527
33951780,1,20,20,20,7312,7332
22909512,5,20,6,2,79,91
23619815,6,20,6,2,82,77
23466655,3,20,10,2,154,180
58611748,7,20,4,2,153,169
24540830,10,20,2,2,461,450
26621035,4,20,8,2,479,400
62706161,7,20,6,2,148,143
61512242,2,20,12,8,228,227
30733083,10,20,2,2,145,141
30593734,6,20,4,2,279,272
49261765,3,20,12,2,2381,2401
3074918,1,20,20,20,1815,1835
38251883,2,20,14,6,310,331
121572028,2,18,16,2,462,481
55808754,5,18,10,2,2618,2618
120947546,5,18,8,2,997,933
19681281,2,18,16,2,933,956
77882057,8,18,4,2,165,187
77154558,5,18,10,2,202,208
74796706,2,18,14,4,118,114
18560059,1,18,18,18,340,358
79304128,9,18,2,2,192,192
18576356,8,18,4,2,260,277
18447326,5,18,8,2,1498,1519
48183015,3,18,10,4,298,483
20346988,7,18,4,2,1800,1806
19989551,3,18,14,2,174,205
32719718,4,18,8,2,57,69
21586685,3,18,8,2,519,513
120948807,3,18,12,2,366,385
11290511,6,18,4,2,434,495
87080912,5,18,8,2,1458,895
13773701,4,18,12,2,3582,3586
56920270,3,18,8,2,1448,1448
41324398,5,18,6,2,221,207
47511388,3,18,10,2,75,73
11049038,4,18,8,2,186,195
12146857,3,18,14,2,623,609
43352967,2,18,16,2,515,514
37340062,2,18,10,8,290,290
121412293,4,18,8,2,846,834
120353759,1,18,18,18,2782,2800
212109674,4,18,8,2,285,275
8621455,4,18,12,2,426,457
87942066,7,18,6,2,335,359
13797441,3,18,8,4,234,232
7081997,5,18,6,2,45,41
7975782,5,18,8,2,341,359
46742795,4,18,8,2,84,112
42746753,3,18,10,2,2872,2839
36125008,6,18,8,2,37,61
51009550,4,18,8,2,436,431
9907824,2,18,16,2,1916,1908
43634643,6,18,8,2,149,133
44062861,2,18,14,4,1117,1117
8705207,2,18,12,6,209,231
212725450,3,18,8,4,332,332
52764950,2,18,14,4,596,594
215164277,3,18,14,2,4666,5354
52567168,5,18,8,2,189,206
218096592,4,18,6,4,631,813
3871154,2,18,14,4,6019,6019
3976434,9,18,2,2,1673,1669
45632747,5,18,6,2,346,342
30834896,4,18,12,2,220,3
62146758,3,18,12,2,95,93
38451522,4,18,6,2,187,175
30015944,4,18,10,2,411,438
28117708,5,18,6,2,624,639
62761183,9,18,2,2,94,112
28498050,4,18,8,2,140,168
27543524,5,18,4,2,364,372
63260967,1,18,18,18,1094,1112
23599062,3,18,10,2,753,761
69955954,2,18,16,2,142,169
67737031,3,18,10,2,203,187
48688722,2,18,16,2,805,805
23245682,7,18,6,2,1071,1075
23606133,2,18,12,6,3633,3651
23147892,3,18,12,2,90,2
38613945,2,18,10,8,1045,1037
31383030,5,18,6,2,293,286
65928364,4,18,10,2,1501,1499
24230812,4,18,8,2,2352,2347
67428918,3,18,8,4,200,218
27242129,4,18,10,2,1774,1792
28806169,1,18,18,18,645,663
71403587,1,18,18,18,420,438
69962700,3,18,12,2,557,564
22766854,2,18,12,6,719,719
33302514,3,18,10,2,115,112
17308188,3,18,14,2,64,45
82403425,4,18,8,2,232,244
15931141,4,18,12,2,1258,1267
15855125,1,18,18,18,272,290
15948147,5,18,6,2,80,71
22073736,3,18,10,2,63,59
21386490,3,18,10,4,980,999
21480645,4,18,8,2,109,101
21408589,2,18,12,6,76,103
41146368,6,18,4,2,88,71
37972469,3,18,12,2,336,359
40824286,9,18,2,2,2519,2513
33288799,4,18,6,2,74,98
16882752,2,18,16,2,1169,1187
57141201,5,18,6,2,1882,1886
43893595,4,16,6,2,203,231
208175239,5,16,6,2,278,46
218722310,2,16,10,6,29,46
3097009,4,16,6,2,68,60
218717201,2,16,14,2,903,921
45332006,2,16,8,8,320,320
53106617,4,16,8,2,749,772
213056175,1,16,16,16,4003,4019
212905041,3,16,10,2,524,960
218649297,3,16,10,2,142,128
218645501,4,16,6,2,94,113
5141616,4,16,8,2,152,156
5819188,6,16,4,2,10659,10681
5765266,5,16,6,2,170,174
51096421,6,16,4,2,292,150
210646194,3,16,12,2,165,150
47282630,3,16,6,4,468,467
55465673,4,16,8,2,106,135
206129955,7,16,4,2,159,150
9026880,2,16,14,2,30726,30726
8821445,5,16,6,2,111,134
53293406,5,16,6,2,24,23
56766934,1,16,16,16,190,206
47422838,5,16,4,2,896,1327
14760885,3,16,12,2,124,712
84648640,4,16,8,2,1031,1057
13798427,8,16,2,2,200,189
13613636,4,16,10,2,768,782
85663896,7,16,4,2,103,87
13943989,3,16,8,2,93,93
12985282,3,16,10,2,479,472
13810664,2,16,14,2,220,220
86617310,5,16,4,2,163,188
47342250,4,16,6,2,159,159
123784040,3,16,12,2,440,436
121407798,3,16,8,2,357,374
120841447,2,16,8,8,479,475
10453971,3,16,8,4,1028,1055
11987030,1,16,16,16,973,989
12006488,7,16,4,2,353,342
11847756,1,16,16,16,121,137
124187554,3,16,12,2,2123,2139
201643415,2,16,12,4,118,110
51453763,3,16,8,4,28,72
11113666,3,16,10,2,485,464
35733384,5,16,6,2,120,102
121438682,3,16,8,4,1143,1128
121489168,5,16,6,2,286,184
15640979,6,16,4,2,290,273
15014138,5,16,6,2,89,69
18467426,3,16,10,2,173,194
79873129,4,16,10,2,2329,2327
79815782,8,16,2,2,541,554
79974010,4,16,6,2,1124,1113
22825186,3,16,8,2,1898,1898
73076858,6,16,4,2,11195,11353
57836629,3,16,8,2,169,180
19943798,5,16,4,2,545,561
75217526,1,16,16,16,417,433
73685964,4,16,8,2,18,48
40264020,6,16,6,2,1597,192
47846325,4,16,8,2,117,109
15581198,4,16,10,2,155,131
31777366,5,16,6,2,920,918
22917097,4,16,10,2,114,130
31755658,5,16,8,2,825,831
24782182,2,16,14,2,1998,2014
25637034,4,16,6,2,89,112
31656932,8,16,2,2,879,868
58716315,4,16,6,2,317,308
64283146,4,16,6,2,104,116
59586281,7,16,4,2,70,94
65968186,3,16,10,2,306,305
65586117,4,16,6,2,333,343
62872104,7,16,4,2,6635,3598
38611871,3,16,8,4,97,79
49082005,4,16,6,2,222,222
62948653,4,16,6,2,115,104
29126810,8,16,2,2,987,1856
62239452,5,16,4,2,276,426
62772870,6,16,4,2,368,101
28498435,3,16,10,2,635,653
59966927,1,16,16,16,3276,3292
61322110,1,16,16,16,465,481
49930221,3,16,8,4,65,91
220753530,2,16,14,2,1326,1326
220077315,1,14,14,14,14645,14659
17880418,4,14,4,2,791,808
78219425,6,14,4,2,983,989
19335482,2,14,8,6,86,77
60955599,3,14,6,4,316,314
30243105,3,14,8,2,1058,1057
33069473,7,14,2,2,481,477
59717715,3,14,6,4,180,208
4405015,2,14,10,4,226,225
218056212,4,14,6,2,1151,602
28260779,2,14,8,6,142,136
34063117,2,14,12,2,506,521
15617931,1,14,14,14,320,334
38374425,2,14,10,4,150,164
84717741,3,14,6,2,498,609
56906587,6,14,4,2,57,69
20745147,5,14,4,2,166,147
13951446,4,14,6,2,278,265
28068690,2,14,8,6,52,50
36717689,4,14,6,2,0,171
20473021,6,14,4,2,1340,1333
56014901,2,14,8,6,71,69
75568836,3,14,8,2,65,79
47500692,3,14,8,2,965,959
200339224,3,14,6,4,129,127
35947747,2,14,8,6,773,765
203026620,1,14,14,14,565,579
51725480,3,14,10,2,1728,1728
202469041,5,14,6,2,99,121
23364999,6,14,4,2,1312,1316
22192060,3,14,8,2,432,419
22165551,1,14,14,14,422,436
35614624,4,14,8,2,169,444
40851416,5,14,6,2,352,328
34839533,3,14,8,2,77,93
55411106,4,14,4,2,28115,28115
72812605,7,14,2,2,1023,494
50966601,2,14,12,2,322,337
8557317,6,14,4,2,128,125
43165304,3,14,6,2,211,326
26714975,1,14,14,14,2964,2978
12317596,4,14,6,2,615,621
21373077,3,14,6,4,147,156
121034904,3,14,8,2,281,261
59038909,2,14,10,4,1405,1419
208753271,3,14,8,2,386,369
25431052,5,14,4,2,56,73
40301275,2,14,8,6,503,526
40303794,1,14,14,14,17246,17260
73503694,4,14,6,2,3860,3887
85667476,7,14,2,2,533,542
31035453,4,14,4,2,12931,12941
13024883,5,14,4,2,2645,2645
120329544,3,14,8,2,130,125
38696781,1,14,14,14,1040,1054
48889917,4,14,6,2,84,92
211626600,7,14,2,2,638,638
7335427,2,14,12,2,2010,2024
212033613,1,14,14,14,1973,1987
73858660,1,14,14,14,5942,5956
73738957,1,14,14,14,133,147
74577634,7,14,2,2,649,637
55063087,3,14,8,2,506,516
35878803,4,14,6,2,866,863
36380670,3,14,10,2,220,4651
25859661,7,14,2,2,107,63
41770140,4,14,6,2,253,259
11377220,4,14,4,2,1477,1489
40540878,2,14,12,2,4772,4772
69483532,3,14,10,2,446,446
80496126,7,14,2,2,15261,15261
9560633,4,14,6,2,30697,30697
220848525,3,14,10,2,289,286
80644460,2,14,12,2,73523,73523
9464510,4,14,6,2,259,274
204858478,3,14,8,2,130,153
9437058,3,14,10,2,453,465
24576393,6,14,4,2,96,82
213051120,2,12,10,2,159,171
52833722,1,12,12,12,1666,1678
37136412,1,12,12,12,30,42
36869819,2,12,6,6,67,64
62938375,5,12,4,2,77,85
19783856,2,12,10,2,2034,2046
4874652,3,12,6,2,25,328
4546671,4,12,6,2,48,40
41217880,3,12,6,2,367,367
80809480,4,12,4,2,16606,16591
57618750,2,12,8,4,1474,1492
61588557,1,12,12,12,14,26
59596147,4,12,4,2,218,224
61603822,5,12,4,2,266,273
215412086,2,12,10,2,3000,3012
217371926,1,12,12,12,3802,3814
79162827,2,12,10,2,169,182
3668171,4,12,4,2,377,297
17993860,6,12,2,2,331,326
33637936,2,12,8,4,83,82
18528711,3,12,6,2,206776,206786
61363550,2,12,6,6,256,256
56031221,6,12,2,2,507,513
56143592,3,12,6,2,388,386
55987775,2,12,10,2,249,263
30794451,2,12,6,6,250,242
30761408,5,12,4,2,775,390
77787575,3,12,6,2,81,107
19743643,5,12,4,2,39,31
6028222,3,12,8,2,116,112
14736135,5,12,4,2,50,61
41286998,4,12,4,2,158,157
15854387,2,12,8,4,898,894
38518964,2,12,10,2,85,84
48140896,4,12,4,2,90,331
40745445,3,12,6,2,90,100
19490607,4,12,6,2,242,239
80692993,6,12,2,2,125,1136
50571749,3,12,6,2,92,100
209767329,2,12,8,4,767,758
88691934,2,12,8,4,1086,1074
12925622,6,12,2,2,102,125
210267883,2,12,10,2,914,928
57662119,3,12,6,2,14,24
7829069,4,12,4,2,88,106
74219808,2,12,10,2,1452,627
20222125,2,12,8,4,141,153
13381495,5,12,4,2,489,496
59511678,3,12,6,2,539,557
25703931,5,12,4,2,667,673
26067089,2,12,10,2,451,804
66022243,4,12,6,2,408,408
26065276,4,12,4,2,110,114
12481653,2,12,8,4,1142,1142
27007150,3,12,6,2,1049,1061
72885434,6,12,2,2,459,99
64703276,4,12,4,2,97,82
8405108,2,12,10,2,35841,35854
48219913,3,12,8,2,69,89
65523286,3,12,6,2,91,102
43218430,6,12,2,2,1724,1734
208549211,3,12,6,2,113,106
8423937,3,12,6,2,85,76
14269055,5,12,4,2,120,134
211016440,4,12,6,2,60,39
20555835,6,12,2,2,98,113
63883993,2,12,10,2,202,193
74293554,2,12,10,2,1566,1566
86500613,4,12,6,2,41,34
13088875,2,12,6,6,249,248
86035787,4,12,6,2,1926,45
44300943,2,12,8,4,161,161
31351678,2,12,10,2,188,200
43519884,5,12,4,2,99,118
36448795,2,12,10,2,108,121
24647209,4,12,4,2,243,255
35732538,3,12,4,4,237,229
72635989,6,12,2,2,2031,2035
72280157,2,12,8,4,118,103
64981060,3,12,6,2,1319,2399
9038838,3,12,6,2,181,166
8963465,3,12,8,2,153,152
48525301,3,12,6,2,289,287
39520460,1,12,12,12,59,71
11045279,3,12,6,2,654,669
11201817,2,12,8,4,207,206
35345266,2,12,10,2,52,77
12270647,1,12,12,12,72,84
58188859,3,12,8,2,74,87
58256646,4,12,4,2,40,57
35237359,3,12,6,2,3617,3616
54690443,6,12,2,2,2935,2889
46340704,3,12,8,2,102,93
43589700,6,12,2,2,147,10
9612837,4,12,6,2,195,217
31747215,2,12,10,2,1591,1591
202493845,3,12,6,2,264,264
53343204,2,12,8,4,370,385
9263084,4,12,4,2,176,165
8745388,2,12,10,2,331,343
51556741,3,12,6,2,48,68
31708742,3,12,8,2,3296,328
52008256,2,12,8,4,109,82
9496719,2,12,10,2,95,85
79966509,3,12,6,2,1008,1030
79954574,4,12,4,2,222,55
52248171,3,12,6,2,693,683
219796247,1,12,12,12,2830,2842
219915914,1,12,12,12,19329,19341
60053807,4,12,6,2,383,364
44806647,1,12,12,12,435,447
220619734,1,12,12,12,1326,1338
220774874,2,10,8,2,86,97
218791480,5,10,2,2,993,993
44542731,4,10,4,2,78,68
44871874,4,10,4,2,133,139
44927476,4,10,4,2,58,35
220148221,1,10,10,10,505,515
219499139,1,10,10,10,18110,18120
44255724,3,10,4,2,901,921
17750860,3,10,6,2,59,57
80151769,5,10,2,2,180,179
17718146,3,10,4,2,258,274
4002323,3,10,4,2,275,283
71013672,4,10,4,2,49,70
31599397,3,10,6,2,1179,1198
58454196,4,10,4,2,1029,261
58692588,2,10,8,2,190,204
